,Calorie,Cook_time_all,Cuisine,OriginalIngredients,People_made_it,Rating,Ready_time,Review,Serve_size,index,title,Preparation_time,Cook_time,Total_time,Ingredients,Merge_recipes
1406,215.0,"['Prep time: 20 Minutes', 'Cook time: 23 Minutes', 'Ready in 1 Hour 3 Minutes']",Chinese,"['1/4 cup quinoa', '1/2 cup water', '1 tablespoon chopped fresh parsley', '1 tablespoon chopped fresh basil', '1 teaspoon lemon zest', '4 (2 ounce) sole fillets', '2 tablespoons grated Parmesan cheese', '4 lemon slices', 'ground black pepper', '2 tablespoons red wine vinegar', '1/2 cup water']",15.0,3.375,1 h 3 m,16.0,2,,Italian-Style Quinoa-Stuffed Sole,20.0,23.0,43.0, cup quinoa  cup water  tablespoon chopped fresh parsley  tablespoon chopped fresh basil  teaspoon lemon zest   ounce sole fillets  tablespoons grated Parmesan cheese  lemon slices ground black pepper  tablespoons red wine vinegar  cup wat,Asian
1407,79.0,"['Prep time: 5 Minutes', 'Cook time: 35 Minutes', 'Ready in 40 Minutes']",Chinese,"['2 portobello mushrooms, stems removed', '1 tablespoon soy sauce, or to taste', 'freshly ground black pepper', '3 tablespoons crumbled blue cheese']",120.0,4.53383445739746,40 m,96.0,2,,Roasted Portobello Mushrooms with Blue Cheese,5.0,35.0,40.0, portobello mushrooms  stems removed  tablespoon soy sauce  or to taste freshly ground black pepper  tablespoons crumbled blue chee,Asian
1408,634.0,"['Prep time: 25 Minutes', 'Cook time: 25 Minutes', 'Ready in 50 Minutes']",Chinese,"['4 cups vegetable oil for frying', '1 egg', '1 1/2 pounds boneless, skinless chicken thighs, cut into 1/2 inch cubes', '1 teaspoon salt', '1 teaspoon white sugar', '1 pinch white pepper', '1 cup cornstarch', '2 tablespoons vegetable oil', '3 tablespoons chopped green onion', '1 clove garlic, minced', '6 dried whole red chilies', '1 strip orange zest', '1/2 cup white sugar', '1/4 teaspoon ground ginger', '3 tablespoons chicken broth', '1 tablespoon rice vinegar', '1/4 cup soy sauce', '2 teaspoons sesame oil', '2 tablespoons peanut oil', '2 teaspoons cornstarch', '1/4 cup water']",2000.0,4.749581336975099,50 m,867.0,6,,General Tsao's Chicken II,25.0,25.0,50.0, cups vegetable oil for frying  egg   pounds boneless  skinless chicken thighs  cut into  inch cubes  teaspoon salt  teaspoon white sugar  pinch white pepper  cup cornstarch  tablespoons vegetable oil  tablespoons chopped green onion  clove garlic  minced  dried whole red chilies  strip orange zest  cup white sugar  teaspoon ground ginger  tablespoons chicken broth  tablespoon rice vinegar  cup soy sauce  teaspoons sesame oil  tablespoons peanut oil  teaspoons cornstarch  cup wat,Asian
1409,513.0,"['Prep time: 10 Minutes', 'Cook time: 2 Hours ', 'Ready in 5 Hours 10 Minutes']",Chinese,"['2/3 cup soy sauce', '1/2 cup honey', '1/2 cup Chinese rice wine (or sake or dry sherry)', '1/3 cup hoisin sauce', '1/3 cup ketchup', '1/3 cup brown sugar', '4 cloves garlic, crushed', '1 teaspoon Chinese five-spice powder', '1/2 teaspoon freshly ground black pepper', '1/4 teaspoon cayenne pepper', '1/8 teaspoon pink curing salt (optional)', '1 (3 pound) boneless pork butt (shoulder)', '1 teaspoon kosher salt, or to taste']",126.0,4.803571224212651,5 h 10 m,35.0,6,,Chinese Barbeque Pork (Char Siu),10.0,120.0,130.0, cup soy sauce  cup honey  cup Chinese rice wine or sake or dry sherry  cup hoisin sauce  cup ketchup  cup brown sugar  cloves garlic  crushed  teaspoon Chinese five spice powder  teaspoon freshly ground black pepper  teaspoon cayenne pepper  teaspoon pink curing salt optional   pound boneless pork butt shoulder  teaspoon kosher salt  or to tas,Asian
1410,663.0,"['Prep time: 30 Minutes', 'Cook time: 30 Minutes', 'Ready in 2 Hours ']",Chinese,"['1 pound pork butt, cut into 1 inch cubes', '1 teaspoon salt', '1/4 teaspoon white sugar', '1 teaspoon soy sauce', '1 egg white', '2 green onions, chopped', '1 quart vegetable oil for frying', '1/2 cup cornstarch', '1 tablespoon vegetable oil', '3 stalks celery, cut into 1/2 inch pieces', '1 medium green bell pepper, cut into 1 inch pieces', '1 medium onion, cut into wedges', 'white sugar to taste', 'salt to taste', '1 cup water', '1/4 teaspoon salt', '3/4 cup white sugar', '1/3 cup apple cider vinegar', '1/4 cup ketchup', '1/2 teaspoon soy sauce', '1 (8 ounce) can pineapple chunks, undrained', '2 tablespoons cornstarch', '1/4 cup water']",1000.0,4.70777988433838,2 h,804.0,4,,Sweet and Sour Pork III,30.0,30.0,60.0, pound pork butt  cut into  inch cubes  teaspoon salt  teaspoon white sugar  teaspoon soy sauce  egg white  green onions  chopped  quart vegetable oil for frying  cup cornstarch  tablespoon vegetable oil  stalks celery  cut into  inch pieces  medium green bell pepper  cut into  inch pieces  medium onion  cut into wedges white sugar to taste salt to taste  cup water  teaspoon salt  cup white sugar  cup apple cider vinegar  cup ketchup  teaspoon soy sauce   ounce can pineapple chunks  undrained  tablespoons cornstarch  cup wat,Asian
1411,,,Chinese,[],0.0,,NA,0.0,NA,,Broccoli Cauliflower Casserole,0.0,0.0,0.0,,Asian
1412,260.0,"['Prep time: 15 Minutes', 'Ready in 3 Hours ']",Chinese,"['1 (3 ounce) package strawberry flavored Jell-O(R) mix', '1 cup boiling water', '1 (21 ounce) can cherry pie filling', '1 (3 ounce) package lemon flavored Jell-O(R) mix', '3/4 cup boiling water', '1/4 cup lemon juice', '1 (3 ounce) package cream cheese', '1/3 cup mayonnaise', '1 (8 ounce) can crushed pineapple, undrained', '2 cups miniature marshmallows', '1/2 cup whipped cream', '1/2 cup chopped walnuts']",61.0,4.571428775787349,3 h,30.0,12,,Freda's Cherry Supreme Salad,15.0,180.0,195.0,  ounce package strawberry flavored Jell OR mix  cup boiling water   ounce can cherry pie filling   ounce package lemon flavored Jell OR mix  cup boiling water  cup lemon juice   ounce package cream cheese  cup mayonnaise   ounce can crushed pineapple  undrained  cups miniature marshmallows  cup whipped cream  cup chopped walnu,Asian
1413,180.0,"['Prep time: 15 Minutes', 'Cook time: 25 Minutes', 'Ready in 50 Minutes']",Chinese,"['6 tablespoons butter, softened', '1 cup packed brown sugar', '2 eggs', '1 teaspoon vanilla extract', '1 1/4 cups all-purpose flour', '1 teaspoon baking powder', '1/2 teaspoon salt', '1 cup semisweet chocolate chips', '1 cup butterscotch chips', '1/2 cup chopped pecans']",52.0,4.888888835906981,50 m,16.0,24,,Robin's Blond Brownies,15.0,25.0,40.0, tablespoons butter  softened  cup packed brown sugar  eggs  teaspoon vanilla extract   cups all purpose flour  teaspoon baking powder  teaspoon salt  cup semisweet chocolate chips  cup butterscotch chips  cup chopped peca,Asian
1414,292.0,"['Prep time: 30 Minutes', 'Cook time: 37 Minutes', 'Ready in 1 Hour 7 Minutes']",Chinese,"['1 1/2 cups gluten-free bread crumbs (such as Hodgson Mill(R))', '1 eggplant, peeled into long strips 1/4-inch thick', '2 eggs, beaten', '3/4 cup grated Parmesan cheese, divided', '2 tablespoons olive oil', '1 (16 ounce) jar spaghetti sauce, divided', '1 (8 ounce) package shredded mozzarella cheese, divided', '1 pinch dried basil']",46.0,4.800000190734861,1 h 7 m,13.0,8,,Eggplant Parmesan - Gluten-Free,30.0,37.0,67.0,  cups gluten free bread crumbs such as Hodgson MillR  eggplant  peeled into long strips  inch thick  eggs  beaten  cup grated Parmesan cheese  divided  tablespoons olive oil   ounce jar spaghetti sauce  divided   ounce package shredded mozzarella cheese  divided  pinch dried bas,Asian
1415,570.0,"['Prep time: 25 Minutes', 'Cook time: 45 Minutes', 'Ready in 1 Hour 15 Minutes']",Chinese,"['1/2 pound baby red potatoes, cut in half', '1 zucchini, halved lengthwise and cut into 1 inch slices', '1 red onion, cut into 1/2-inch thick wedges', '2 red bell peppers, cut into 1 inch pieces', '12 cherry tomatoes', '2 tablespoons minced garlic', '1/2 teaspoon dried thyme leaves', '1/4 teaspoon crushed red pepper flakes', 'Salt and freshly ground pepper to taste', '2 tablespoons olive oil', '2 (5 ounce) skinless, boneless chicken breast halves', '4 (1/2 ounce) slices thinly sliced prosciutto di Parma']",43.0,4.5172414779663095,1 h 15 m,25.0,2,,Parma Wrapped Chicken with Mediterranean Vegetables,25.0,45.0,70.0, pound baby red potatoes  cut in half  zucchini  halved lengthwise and cut into  inch slices  red onion  cut into  inch thick wedges  red bell peppers  cut into  inch pieces  cherry tomatoes  tablespoons minced garlic  teaspoon dried thyme leaves  teaspoon crushed red pepper flakes Salt and freshly ground pepper to taste  tablespoons olive oil   ounce skinless  boneless chicken breast halves   ounce slices thinly sliced prosciutto di Par,Asian
1416,185.0,"['Prep time: 15 Minutes', 'Ready in 4 Hours 15 Minutes']",Chinese,"['1 (14 ounce) can sweetened condensed milk', '2 cups cream', '20 ladyfingers', '4 mangos, peeled and sliced', '5 ladyfingers, crumbled']",8.0,5.0,4 h 15 m,4.0,24,,Mango Ice Box Cake,15.0,255.0,270.0,  ounce can sweetened condensed milk  cups cream  ladyfingers  mangos  peeled and sliced  ladyfingers  crumbl,Asian
1417,450.0,"['Prep time: 25 Minutes', 'Ready in 3 Hours 25 Minutes']",Chinese,"['3/4 cup graham cracker crumbs', '3 tablespoons butter, melted', '3 tablespoons white sugar', '3 eggs, separated', '1 (8 ounce) package cream cheese, softened', '1 cup white sugar', '1/8 teaspoon salt', '1 cup heavy cream', '1 (10 ounce) package frozen raspberries, partially thawed']",15.0,4.66666650772095,3 h 25 m,7.0,8,,Frozen Raspberry Swirl Cheesecake Squares,25.0,205.0,230.0, cup graham cracker crumbs  tablespoons butter  melted  tablespoons white sugar  eggs  separated   ounce package cream cheese  softened  cup white sugar  teaspoon salt  cup heavy cream   ounce package frozen raspberries  partially thaw,Asian
1418,707.0,"['Prep time: 20 Minutes', 'Cook time: 30 Minutes', 'Ready in 8 Hours 50 Minutes']",Chinese,"['1 (16 ounce) package dried lima beans', '1/4 cup milk', 'salt to taste', '2 tablespoons olive oil', '1 small onion, chopped', '1 pound ground chicken', '1 zucchini, chopped', '1 large tomato, chopped', '1 teaspoon ground cumin', '1/4 teaspoon cayenne pepper', '1 cup shredded mozzarella cheese', '1/4 cup grated Parmesan cheese']",4.0,4.5,8 h 50 m,4.0,4,,Legume My Shepherd's Pie,20.0,30.0,50.0,  ounce package dried lima beans  cup milk salt to taste  tablespoons olive oil  small onion  chopped  pound ground chicken  zucchini  chopped  large tomato  chopped  teaspoon ground cumin  teaspoon cayenne pepper  cup shredded mozzarella cheese  cup grated Parmesan chee,Asian
1419,391.0,"['Prep time: 12 Minutes', 'Cook time: 8 Minutes', 'Ready in 30 Minutes']",Chinese,"['2 teaspoons vegetable oil', '1 tablespoon finely chopped garlic', '1/2 teaspoon grated fresh ginger root', '1/2 cup soy sauce', '1/2 cup water', '2/3 cup dark brown sugar', '1 pound beef flank steak, sliced 1/4 inch thick on the diagonal', '1/4 cup cornstarch', '1 cup vegetable oil for frying', '2 bunches green onions, cut in 2-inch lengths']",1000.0,4.59999990463257,30 m,642.0,4,,Mongolian Beef and Spring Onions,12.0,8.0,20.0, teaspoons vegetable oil  tablespoon finely chopped garlic  teaspoon grated fresh ginger root  cup soy sauce  cup water  cup dark brown sugar  pound beef flank steak  sliced  inch thick on the diagonal  cup cornstarch  cup vegetable oil for frying  bunches green onions  cut in  inch lengt,Asian
1420,524.0,"['Prep time: 15 Minutes', 'Cook time: 20 Minutes', 'Ready in 45 Minutes']",Chinese,"['1 1/2 pounds boneless chicken thighs, cut into bite-size pieces', '1 tablespoon soy sauce', '1/2 teaspoon rice vinegar', '2 cloves garlic, finely chopped', '2 teaspoons grated ginger', '1 teaspoon Chinese five-spice powder', '1 teaspoon ground white pepper', '1 teaspoon salt', '1/2 teaspoon cayenne pepper', '1 egg', '1 cup tempura batter mix, or as needed', 'peanut oil for frying', '1 bunch Thai basil, chopped', '2 green onions, chopped', '1 pinch ground white pepper', '1 pinch salt']",26.0,4.5,45 m,4.0,4,,Popcorn Chicken (Taiwanese),15.0,20.0,35.0,  pounds boneless chicken thighs  cut into bite size pieces  tablespoon soy sauce  teaspoon rice vinegar  cloves garlic  finely chopped  teaspoons grated ginger  teaspoon Chinese five spice powder  teaspoon ground white pepper  teaspoon salt  teaspoon cayenne pepper  egg  cup tempura batter mix  or as needed peanut oil for frying  bunch Thai basil  chopped  green onions  chopped  pinch ground white pepper  pinch sa,Asian
1421,417.0,"['Prep time: 15 Minutes', 'Ready in 1 Hour 20 Minutes']",Chinese,"['10 poblano peppers, halved lengthwise, stems and seeds removed', '1 teaspoon olive oil', '1 small onion, thinly sliced', '1 cup diced fresh tomatoes', '1/2 teaspoon ground cumin', '2 tablespoons sour cream', '12 ounces cotija cheese']",9.0,4.22222232818604,1 h 20 m,8.0,4,,Chiles Rellenos de San Joaquin,15.0,80.0,95.0, poblano peppers  halved lengthwise  stems and seeds removed  teaspoon olive oil  small onion  thinly sliced  cup diced fresh tomatoes  teaspoon ground cumin  tablespoons sour cream  ounces cotija chee,Asian
1422,312.0,"['Prep time: 15 Minutes', 'Cook time: 15 Minutes', 'Ready in 30 Minutes']",Chinese,"['1 pound beef top sirloin steak', '1/4 cup soy sauce', '2 tablespoons white sugar', '2 tablespoons cornstarch', '1/2 teaspoon ground ginger', '3 tablespoons vegetable oil, divided', '1 red onion, cut into 1-inch squares', '1 green bell pepper, cut into 1-inch squares', '2 tomatoes, cut into wedges']",2000.0,4.580769062042241,30 m,596.0,4,,Chinese Pepper Steak,15.0,15.0,30.0, pound beef top sirloin steak  cup soy sauce  tablespoons white sugar  tablespoons cornstarch  teaspoon ground ginger  tablespoons vegetable oil  divided  red onion  cut into  inch squares  green bell pepper  cut into  inch squares  tomatoes  cut into wedg,Asian
1423,540.0,"['Prep time: 20 Minutes', 'Cook time: 1 Hour ', 'Ready in 1 Hour 20 Minutes']",Chinese,"['1/2 cup soy sauce', '1 tablespoon seasoned rice vinegar', '1 tablespoon finely chopped Chinese chives', '1 tablespoon sesame seeds', '1 teaspoon chile-garlic sauce (such as Sriracha(R))', '1 pound ground pork', '3 cloves garlic, minced', '1 egg, beaten', '2 tablespoons finely chopped Chinese chives', '2 tablespoons soy sauce', '1 1/2 tablespoons sesame oil', '1 tablespoon minced fresh ginger', '50 dumpling wrappers', '1 cup vegetable oil for frying', '1 quart water, or more as needed']",449.0,4.721893310546879,1 h 20 m,128.0,5,,Chinese Pork Dumplings,20.0,60.0,80.0, cup soy sauce  tablespoon seasoned rice vinegar  tablespoon finely chopped Chinese chives  tablespoon sesame seeds  teaspoon chile garlic sauce such as SrirachaR  pound ground pork  cloves garlic  minced  egg  beaten  tablespoons finely chopped Chinese chives  tablespoons soy sauce   tablespoons sesame oil  tablespoon minced fresh ginger  dumpling wrappers  cup vegetable oil for frying  quart water  or more as need,Asian
1424,513.0,"['Prep time: 10 Minutes', 'Cook time: 2 Hours ', 'Ready in 5 Hours 10 Minutes']",Chinese,"['2/3 cup soy sauce', '1/2 cup honey', '1/2 cup Chinese rice wine (or sake or dry sherry)', '1/3 cup hoisin sauce', '1/3 cup ketchup', '1/3 cup brown sugar', '4 cloves garlic, crushed', '1 teaspoon Chinese five-spice powder', '1/2 teaspoon freshly ground black pepper', '1/4 teaspoon cayenne pepper', '1/8 teaspoon pink curing salt (optional)', '1 (3 pound) boneless pork butt (shoulder)', '1 teaspoon kosher salt, or to taste']",126.0,4.803571224212651,5 h 10 m,35.0,6,,Chinese Barbeque Pork (Char Siu),10.0,120.0,130.0, cup soy sauce  cup honey  cup Chinese rice wine or sake or dry sherry  cup hoisin sauce  cup ketchup  cup brown sugar  cloves garlic  crushed  teaspoon Chinese five spice powder  teaspoon freshly ground black pepper  teaspoon cayenne pepper  teaspoon pink curing salt optional   pound boneless pork butt shoulder  teaspoon kosher salt  or to tas,Asian
1425,484.0,"['Prep time: 15 Minutes', 'Cook time: 47 Minutes', 'Ready in 7 Hours 2 Minutes']",Chinese,"['1 (5 pound) whole chicken, cut in half', '1/2 lime, juiced', '1 tablespoon fish sauce', '3 cloves garlic, crushed', '1 tablespoon seasoned rice vinegar', '1 tablespoon Chinese five-spice powder', '2 teaspoons hot chile paste (such as sambal oelek)', '2 teaspoons grated fresh ginger', '1 teaspoon soy sauce', '1/3 cup seasoned rice vinegar', '1/2 lime, juiced', '1 teaspoon fish sauce', '1 teaspoon hot chile paste (such as sambal oelek)']",91.0,4.4179105758667,7 h 2 m,50.0,6,,Grilled Five Spice Chicken,15.0,47.0,62.0,  pound whole chicken  cut in half  lime  juiced  tablespoon fish sauce  cloves garlic  crushed  tablespoon seasoned rice vinegar  tablespoon Chinese five spice powder  teaspoons hot chile paste such as sambal oelek  teaspoons grated fresh ginger  teaspoon soy sauce  cup seasoned rice vinegar  lime  juiced  teaspoon fish sauce  teaspoon hot chile paste such as sambal oele,Asian
1426,634.0,"['Prep time: 25 Minutes', 'Cook time: 25 Minutes', 'Ready in 50 Minutes']",Chinese,"['4 cups vegetable oil for frying', '1 egg', '1 1/2 pounds boneless, skinless chicken thighs, cut into 1/2 inch cubes', '1 teaspoon salt', '1 teaspoon white sugar', '1 pinch white pepper', '1 cup cornstarch', '2 tablespoons vegetable oil', '3 tablespoons chopped green onion', '1 clove garlic, minced', '6 dried whole red chilies', '1 strip orange zest', '1/2 cup white sugar', '1/4 teaspoon ground ginger', '3 tablespoons chicken broth', '1 tablespoon rice vinegar', '1/4 cup soy sauce', '2 teaspoons sesame oil', '2 tablespoons peanut oil', '2 teaspoons cornstarch', '1/4 cup water']",2000.0,4.749581336975099,50 m,867.0,6,,General Tsao's Chicken II,25.0,25.0,50.0, cups vegetable oil for frying  egg   pounds boneless  skinless chicken thighs  cut into  inch cubes  teaspoon salt  teaspoon white sugar  pinch white pepper  cup cornstarch  tablespoons vegetable oil  tablespoons chopped green onion  clove garlic  minced  dried whole red chilies  strip orange zest  cup white sugar  teaspoon ground ginger  tablespoons chicken broth  tablespoon rice vinegar  cup soy sauce  teaspoons sesame oil  tablespoons peanut oil  teaspoons cornstarch  cup wat,Asian
